text	label
2021年8月17日21时许，合肥市庐江县同大镇境内的在建徽州大道杭埠河大桥项目发生桥墩托架坍塌，造成4人落水，其中2人死亡、2人失联。	[('Time', 0, 14), ('Participant', 51, 53), ('Location', 15, 26), ('Object', 27, 40), ('Object', 42, 46), ('Participant', 63, 65), ('BUILD', 46, 48), ('CAS', 65, 67), ('Participant', 58, 60), ('BUILD', 53, 55), ('CAS', 60, 62)]
目前火势已扑灭，相关处置工作正在有序开展，事故原因正在进一步调查当中。	[('Object', 8, 14), ('MAN', 30, 32), ('Object', 21, 25), ('Object', 2, 4), ('RES', 5, 7), ('Time', 0, 2), ('MAN', 18, 20)]
2021年4月17日8时36分，山西省太原市兴安化工厂一工房发生爆炸。	[('Location', 16, 30), ('CHEM', 32, 34), ('Time', 0, 15)]
本次事故共造成16辆车损毁。	[('LOSS', 11, 13), ('Object', 7, 11)]
事故发生后，坡头区委、区政府主要领导和区公安、应急、消防、官渡镇等相关部门负责人，第一时间赶赴现场处置。	[('RES', 45, 47), ('Participant', 6, 18), ('Time', 0, 5), ('Participant', 19, 40), ('Location', 47, 49)]
事故善后处置各项工作正在有序进行，事故原因正在进一步调查中。	[('MAN', 14, 16), ('MAN', 26, 28), ('Object', 17, 21), ('Object', 0, 10)]
2022年22日6时55分许，安徽省亳州市蒙城县乐土镇建明村王庄一房屋发生火灾。	[('FIRE', 37, 39), ('Time', 0, 14), ('Location', 15, 35)]
事发后，市委、市政府主要领导作出批示，要求遂溪县全力抢救受伤人员，做好善后工作，同时查明原因，举一反三，开展全市消防安全检查和宣传教育，切实杜绝火灾重大伤亡事故发生。	[('MAN', 42, 44), ('MAN', 16, 18), ('Object', 44, 46), ('MAN', 33, 35), ('RES', 26, 28), ('Participant', 21, 24), ('Participant', 4, 14), ('Participant', 28, 32), ('Time', 0, 3), ('MAN', 52, 54), ('Object', 35, 39), ('Object', 54, 67)]
2018年12月17日11时10分左右，河南商丘华航现代牧业有限公司厂区发生火灾。	[('Location', 20, 36), ('FIRE', 38, 40), ('Time', 0, 19)]
经全力扑救，火灾于凌晨3时左右被扑灭，事故中有4人遇难。	[('Participant', 23, 25), ('Object', 6, 8), ('RES', 16, 18), ('CAS', 25, 27), ('Time', 9, 15)]
目前，被困4人状态良好，已被送往医院救治。	[('Participant', 3, 7), ('RES', 14, 16), ('RES', 18, 20), ('Time', 0, 2), ('Location', 16, 18)]
矿井相关责任人员已被全部控制。	[('Participant', 0, 8), ('MAN', 12, 14)]
2017年12月3日报道。	[('MAN', 10, 12), ('Time', 0, 10)]
2020年1月12日报道。	[('MAN', 10, 12), ('Time', 0, 10)]
2018年5月18日报道。	[('Time', 0, 10), ('MAN', 10, 12)]
垃圾燃烧、爆炸产生浓烟，人员未能及时逃生。	[('Participant', 12, 14), ('CAS', 14, 20), ('Object', 0, 2), ('Object', 9, 11), ('FIRE', 7, 9), ('FIRE', 2, 7)]
2018年11月6日早晨3点左右，北五环功德寺桥外环东向西方向，三辆大货车追尾，其中一辆货车首先追尾，撞倒了前面拉钢筋的货车，追尾货车侧翻。	[('Location', 54, 56), ('Object', 56, 62), ('Time', 46, 48), ('Time', 0, 16), ('Object', 63, 67), ('TRA', 51, 53), ('Location', 17, 31), ('TRA', 37, 39), ('Object', 42, 46), ('TRA', 67, 69), ('Object', 32, 37)]
2018年9月19日凌晨2时35分左右，江西煤业集团有限责任公司萍乡分公司安源煤矿采四区331工作面，在进行局部加固修理过程时，发生工作面顶板垮冒，造成两人被困。	[('Object', 66, 71), ('Participant', 76, 78), ('COAL', 78, 80), ('Time', 0, 19), ('COAL', 71, 73), ('Location', 20, 50)]
2021年3月27日报道。	[('MAN', 10, 12), ('Time', 0, 10)]
2018年12月9日报道。	[('Time', 0, 10), ('MAN', 10, 12)]
事发当天，2人被搜救出，无生命体征，仍有5人被困井下。	[('CAS', 12, 17), ('RES', 8, 10), ('Time', 0, 4), ('Location', 24, 26), ('Participant', 5, 7), ('COAL', 22, 24), ('Participant', 20, 22)]
目前，该矿法人代表、矿长等10名相关人员被采取了控制措施，事故原因正在调查中。	[('MAN', 21, 23), ('MAN', 35, 37), ('Object', 24, 28), ('Object', 29, 33), ('Participant', 3, 20), ('Time', 0, 2)]
2018年5月20日0时许，洞口县石江镇振兴社区一民房发生火灾。	[('FIRE', 29, 31), ('Location', 14, 27), ('Time', 0, 13)]
三楼着火房间不断有明火冒出，浓烟弥漫，温度较高，3楼以上有多名人员被困。	[('Location', 24, 28), ('FIRE', 11, 13), ('FIRE', 33, 35), ('Participant', 29, 33), ('Location', 0, 6), ('Object', 9, 11)]
2022年12月15日3时20分许，锦屏县三江镇码头社区发生一起火灾事故。	[('Location', 18, 28), ('Time', 0, 17), ('FIRE', 32, 34)]
2018年7月3日报道。	[('Time', 0, 9), ('MAN', 9, 11)]
撤销山西吕梁离石贾家沟煤业有限公司一级标准化等级。	[('MAN', 0, 2), ('Object', 17, 24), ('Participant', 2, 17)]
目前，伤者正在全力救治中，相关部门正在对事故原因进行调查。	[('Participant', 3, 5), ('Object', 20, 24), ('MAN', 26, 28), ('RES', 9, 11), ('Time', 0, 2), ('Participant', 13, 17)]
2020年12月20日报道。	[('Time', 0, 11), ('MAN', 11, 13)]
一人高处坠落重伤，经送医抢救无效死亡。	[('RES', 10, 14), ('Participant', 0, 2), ('Location', 2, 4), ('CAS', 6, 8), ('CHEM', 4, 6), ('CAS', 16, 18)]
2020年6月18日报道。	[('MAN', 10, 12), ('Time', 0, 10)]
2019年3月26日报道。	[('Time', 0, 10), ('MAN', 10, 12)]
事故发生后，阿拉善盟公安、应急、消防等部门第一时间赶赴现场开展救援处置工作。	[('Time', 0, 5), ('RES', 29, 31), ('Participant', 6, 21), ('Location', 27, 29), ('RES', 25, 27), ('Object', 31, 37)]
事故的间接原因系大山脚煤矿及其上级公司主体责任落实不到位，地方监管责任落实有差距。	[('Object', 8, 23), ('Object', 29, 35), ('COAL', 35, 40), ('COAL', 23, 28)]
目前3名人员均已救出，其中1人当场死亡，2人经医院抢救无效死亡。	[('RES', 8, 10), ('Participant', 13, 15), ('Participant', 2, 6), ('Location', 23, 25), ('Participant', 20, 22), ('CAS', 17, 19), ('CAS', 29, 31), ('Location', 15, 17), ('RES', 25, 27), ('Time', 0, 2)]
应急管理厅立即调度芙蓉集团公司救护队、宜宾市矿山救护队、珙县安顺矿山救护队、筠连县矿山救护大队、兴文县矿山救护队、芙蓉煤矿救护队等共计11支安全生产救援队伍、192名救援力量投入救援，同时派出四川省生产安全应急救援中心、四川煤矿抢险排水站赶赴事发煤矿开展救援工作。	[('RES', 7, 9), ('Participant', 28, 37), ('Participant', 79, 87), ('Participant', 67, 78), ('RES', 119, 121), ('RES', 125, 127), ('Participant', 0, 5), ('Participant', 57, 65), ('Location', 121, 125), ('Participant', 9, 18), ('Object', 127, 131), ('Participant', 110, 119), ('Participant', 38, 47), ('Participant', 96, 109), ('Participant', 19, 27), ('Participant', 48, 56)]
经过救援人员近50个小时连续奋战。	[('RES', 14, 16), ('Time', 6, 12), ('Participant', 2, 6)]
2018年7月10日报道。	[('MAN', 10, 12), ('Time', 0, 10)]
目前救援工作已经结束，善后工作正在开展。	[('MAN', 17, 19), ('Object', 11, 15), ('Object', 2, 6), ('Time', 0, 2), ('RES', 8, 10)]
2018年7月28日报道。	[('MAN', 10, 12), ('Time', 0, 10)]
2020年11月25日报道。	[('MAN', 11, 13), ('Time', 0, 11)]
事故发生后，当地立即组织安监、消防等部门前往事故现场处置并抢救伤员。	[('Location', 22, 26), ('Time', 0, 5), ('Participant', 12, 20), ('RES', 29, 31), ('RES', 20, 22), ('Location', 6, 8), ('RES', 10, 12), ('Participant', 31, 33)]
事故发生后，应急管理部持续视频调度指导救援处置工作，并派出工作组和矿山救援队、消防救援队伍赶赴现场。	[('Object', 19, 25), ('Participant', 29, 32), ('RES', 45, 47), ('Time', 0, 5), ('RES', 17, 19), ('Participant', 33, 38), ('Location', 47, 49), ('Participant', 6, 11), ('RES', 27, 29), ('Participant', 39, 45)]
事故具体原因正在进一步调查中。	[('MAN', 11, 13), ('Object', 0, 6)]
目前，当地善后工作正在积极开展。	[('MAN', 13, 15), ('Time', 0, 2), ('Object', 5, 9)]
2018年10月24日下午2点36分，高阳县消防大队接警称，高阳县蒲口乡南马村雨凡座垫厂发生一起火灾，县消防大队立即赶赴现场扑救。	[('FIRE', 48, 50), ('Participant', 51, 56), ('Participant', 19, 26), ('RES', 26, 28), ('Location', 30, 44), ('Location', 60, 62), ('Time', 0, 18), ('RES', 58, 60)]
事故共造成1人死亡4人受伤，受伤人员已被送往医院救治。	[('Participant', 14, 18), ('RES', 24, 26), ('CAS', 7, 9), ('Location', 22, 24), ('CAS', 11, 13), ('RES', 20, 22), ('Participant', 5, 7), ('Participant', 9, 11)]
初步了解，事故发生时当班井下29人，已安全升井8人，8名工人身体状况良好。	[('Participant', 26, 30), ('CAS', 30, 36), ('RES', 19, 23), ('Time', 5, 10), ('Participant', 23, 25)]
通报显示，接报后，消防、应急、卫生等相关部门立即赶赴现场开展救援处置，市镇主要领导迅速赶到现场指挥救援。	[('Participant', 12, 14), ('RES', 28, 30), ('Participant', 15, 22), ('RES', 24, 26), ('Participant', 35, 41), ('Object', 49, 51), ('Object', 30, 34), ('Time', 5, 8), ('RES', 43, 45), ('Location', 26, 28), ('Participant', 9, 11), ('RES', 47, 49), ('Location', 45, 47)]
2017年12月7日报道。	[('MAN', 10, 12), ('Time', 0, 10)]
2020年7月12日中午12时许，百色市百东新区百色大道和百祥路交叉路口旁一在建基坑工地发生塌方事故，4名施工人员被埋。	[('Time', 0, 16), ('Location', 17, 44), ('BUILD', 57, 59), ('BUILD', 46, 48), ('Participant', 51, 57)]
2018年1月9日报道。	[('Time', 0, 9), ('MAN', 9, 11)]
2017年12月29日报道。	[('MAN', 11, 13), ('Time', 0, 11)]
2020年11月11日，山西朔州，平鲁区茂华万通源煤业有限公司井下发生透水事故。	[('Location', 12, 16), ('Location', 17, 33), ('COAL', 35, 39), ('Time', 0, 11)]
16时许，救出的1人送医后不幸死亡。	[('RES', 10, 12), ('Participant', 8, 10), ('CAS', 15, 17), ('Time', 0, 4)]
10时50分许，火势得到控制，11时30分许，明火被扑灭，参战中队开始清理残火，15时许，起火房屋中发现一名男性被困人员，已死亡。	[('Participant', 29, 33), ('Time', 15, 22), ('RES', 12, 14), ('Time', 40, 44), ('Location', 45, 49), ('Object', 23, 25), ('CAS', 62, 64), ('RES', 35, 37), ('RES', 26, 28), ('Participant', 52, 60), ('Object', 37, 39), ('Time', 0, 7), ('Object', 8, 10)]
2019年12月31日报道。	[('MAN', 11, 13), ('Time', 0, 11)]
事发时，一辆满载轿车的商品运输车在大广高速上往广东方向行驶，途经吉安南收费站附近时突然冲破护栏冲向对向车道，导致一辆核载55人、实载18人的客车和一辆货车避让不及相撞，商品运输车横跨在双向车道，导致道路通行中断。	[('Object', 84, 89), ('Object', 99, 103), ('Location', 32, 40), ('Object', 56, 72), ('TRA', 103, 105), ('Object', 73, 77), ('Object', 4, 16), ('Location', 49, 53), ('TRA', 43, 45), ('Location', 92, 96), ('TRA', 89, 91), ('TRA', 81, 83), ('TRA', 47, 49), ('Object', 45, 47)]
11时59分，消防救援人员在西侧入口往东两米处成功搜救出第一名被埋压人员。	[('Location', 14, 23), ('RES', 25, 27), ('Time', 0, 6), ('Participant', 7, 13), ('Participant', 28, 36)]
2018年9月3日报道。	[('Time', 0, 9), ('MAN', 9, 11)]
18时30分火灾被扑灭。	[('Time', 0, 6), ('Object', 6, 8), ('RES', 9, 11)]
火灾造成1人现场死亡，1人在送往海丰县彭湃医院途中死亡，6人送往海丰县彭湃医院后，经全力抢救无效，先后死亡。	[('Participant', 28, 30), ('RES', 44, 46), ('RES', 30, 32), ('Location', 6, 8), ('CAS', 51, 53), ('RES', 14, 16), ('Participant', 4, 6), ('Location', 16, 25), ('CAS', 25, 27), ('Participant', 11, 13), ('Location', 32, 39), ('CAS', 8, 10)]
事故发生后，陕西省应急管理厅、陕西煤监局与市、区救援指挥部组织矿山救护队全力搜救。	[('Time', 0, 5), ('RES', 38, 40), ('Participant', 6, 36)]
伤者已送医治疗，无生命危险。	[('RES', 3, 7), ('Participant', 0, 2)]
2017年11月18日7时01分，黟县公安局110接到报警，称在黟县碧阳镇程家山水库路段发生客车翻车事故，黟县警方立即组织交管大队、碧阳派出所民警、消防大队、120赶赴现场组织抢救。	[('Object', 46, 48), ('TRA', 48, 50), ('Participant', 61, 65), ('Participant', 79, 82), ('Location', 32, 44), ('Location', 84, 86), ('Participant', 53, 57), ('Time', 0, 16), ('RES', 59, 61), ('Participant', 66, 73), ('Participant', 17, 25), ('RES', 82, 84), ('RES', 25, 29), ('RES', 86, 90), ('Participant', 74, 78)]
2019年9月4日晚7时许，东莞市大岭山镇杨屋村某工厂发生一起火灾事故。	[('FIRE', 31, 33), ('Time', 0, 13), ('Location', 14, 27)]
2018年12月20日报道。	[('Time', 0, 11), ('MAN', 11, 13)]
2023年1月4日中午12时许，蚌埠市淮上区沫河口镇，蚌埠市圣光化工有限公司厂区内发生一起硫酸泄漏事故，导致事发地上空出现大面积褐色烟雾。	[('CHEM', 59, 61), ('Location', 54, 59), ('Location', 16, 26), ('Time', 0, 15), ('Object', 61, 68), ('CHEM', 47, 49), ('Location', 27, 41), ('Object', 45, 47)]
通报称：彭某(男,48岁,重庆市沙坪坝区人)驾驶一辆渝A519XX长安牌小客车,与同向行驶由苟某(男,52岁,重庆市沙坪坝区人)驾驶的渝A653XX东风大力神牌集装箱大货车发生追尾碰撞,致小客车上彭某等7人死亡、2人受伤。	[('Location', 94, 98), ('Participant', 46, 48), ('Participant', 106, 108), ('Participant', 4, 6), ('TRA', 88, 92), ('Object', 26, 39), ('CAS', 103, 105), ('Object', 67, 86), ('CAS', 108, 110), ('Participant', 98, 103)]
2018年1月26日报道。	[('MAN', 10, 12), ('Time', 0, 10)]
陈建森已在事故中死亡。	[('Participant', 0, 3), ('CAS', 8, 10)]
东莞市主要领导部署并要求，在确保安全的情况下，要派出充足人力加快救援，全力以赴排险救人，防止发生二次灾害。	[('Object', 48, 52), ('Participant', 0, 7), ('Object', 26, 30), ('MAN', 24, 26), ('MAN', 44, 46), ('MAN', 7, 12)]
事故现场有7人，事故中1人无碍，1人死亡，1人受伤，4人被困。	[('Participant', 26, 28), ('CAS', 13, 15), ('Participant', 21, 23), ('Participant', 11, 13), ('Participant', 16, 18), ('CAS', 18, 20), ('BUILD', 28, 30), ('CAS', 23, 25)]
6时25分左右，区委书记李宗喜、区长李湛，市公安局党委副书记、常务副局长何新敏，区委常委、常务副区长吕振龙，区委常委、区委办公室主任时文祥，副区长王建党带领应急、公安、荷花路办事处、燃气办等部门先后赶往现场指挥抢险救援。	[('Participant', 40, 53), ('RES', 103, 105), ('Location', 101, 103), ('Participant', 16, 20), ('Participant', 91, 97), ('Participant', 81, 83), ('RES', 76, 78), ('Participant', 84, 90), ('Object', 105, 109), ('Participant', 21, 39), ('Participant', 70, 76), ('Participant', 54, 69), ('Time', 0, 7), ('RES', 99, 101), ('Participant', 8, 15), ('Participant', 78, 80)]
2020年9月25日15时16分，东莞市消防救援支队指挥中心接到报警，东莞松山湖高新区一在建工地起火。	[('Participant', 17, 30), ('Time', 0, 16), ('Location', 35, 48), ('FIRE', 48, 50), ('RES', 30, 34)]
事故发生后，应急管理部党组书记黄明率工作组紧急赶赴现场，指导应急救援等相关处置工作。	[('RES', 28, 30), ('Time', 0, 5), ('Participant', 6, 21), ('Location', 25, 27), ('RES', 23, 25), ('Object', 30, 41)]
2021年9月8日16时34分许，亳州市涡阳县淮中大道车管所西侧、S309红绿灯路口，两辆同向重型半挂牵引车与一辆同向轿车发生追尾相撞，事故造成轿车上驾乘人员3人死亡。	[('Location', 17, 42), ('Object', 55, 61), ('Location', 72, 75), ('CAS', 81, 83), ('Participant', 75, 81), ('Time', 0, 16), ('Object', 43, 54), ('TRA', 63, 67)]
有关善后工作和事故原因调查正在进行中。	[('Object', 0, 6), ('MAN', 15, 17), ('Object', 7, 13)]
当前消防救援人员正在清理余火，后续工作已全面展开。	[('Object', 12, 14), ('Time', 0, 2), ('Participant', 2, 8), ('RES', 10, 12), ('Object', 15, 19), ('MAN', 22, 24)]
2019年3月8日13时38分，119指挥中心接到报警，通州区潞城镇贾后疃村北京国奇能量钢结构有限公司一库房发生火情。	[('Participant', 16, 23), ('Time', 0, 15), ('Location', 28, 54), ('RES', 23, 27), ('FIRE', 56, 58)]
电动车失火后引燃楼道内裸露电线等杂物，在楼内产生大量烟雾。	[('Object', 8, 18), ('Object', 0, 3), ('Location', 20, 22), ('FIRE', 22, 24), ('Object', 24, 28), ('FIRE', 6, 8), ('FIRE', 3, 5)]
7时45分许，明火被全部扑灭。	[('Time', 0, 6), ('RES', 12, 14), ('Object', 7, 9)]
目前，事故原因还在进一步分析调查中。	[('MAN', 12, 16), ('Time', 0, 2), ('Object', 3, 7)]
